Username,User ID,Dataset Name,Subset index,Task ID,Label 1,Answer 1,Label 2,Answer 2,Task Type,Media File,Media Duration,Timestamp,Decision Time,Playback Count,Bad File?,Tracked Time
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_254.97-257.27.wav,2.3,2021-04-08 14:16:29+00:00,16470,3,False,0:00:17.214792
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_258.78-260.82.wav,2.04,2021-04-08 14:16:50+00:00,20889,3,False,0:00:21.586079
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_262.21-262.75.wav,0.54,2021-04-08 14:17:12+00:00,21854,2,False,0:00:21.080000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_264.07-264.94.wav,0.87,2021-04-08 14:17:43+00:00,30584,2,False,0:00:21.740000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_27.85-30.65.wav,2.8,2021-04-08 14:18:10+00:00,26349,1,False,0:00:22.800000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_275.9-277.63.wav,1.73,2021-04-08 14:18:17+00:00,6834,2,False,0:00:07.928309
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_279.67-281.13.wav,1.46,2021-04-08 14:18:22+00:00,3970,1,False,0:00:04.192881
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_284.69-287.34.wav,2.65,2021-04-08 14:18:36+00:00,13969,2,False,0:00:14.595427
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_288.53-291.49.wav,2.96,2021-04-08 14:19:07+00:00,30853,3,False,0:00:28.880000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_292.86-294.64.wav,1.78,2021-04-08 14:19:12+00:00,4275,1,False,0:00:05.441478
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_296.26-297.29.wav,1.03,2021-04-08 14:19:15+00:00,3129,1,False,0:00:03.921995
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_297.71-299.06.wav,1.35,2021-04-08 14:19:28+00:00,11739,2,False,0:00:12.078285
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_299.92-302.37.wav,2.45,2021-04-08 14:19:38+00:00,9860,2,False,0:00:10.386161
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_303.98-305.75.wav,1.77,2021-04-08 14:19:45+00:00,6738,1,False,0:00:07.605275
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_308.0-308.8.wav,0.8,2021-04-08 14:19:52+00:00,6881,2,False,0:00:07.951438
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_309.8-310.63.wav,0.83,2021-04-08 14:19:59+00:00,5960,2,False,0:00:06.291066
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_31.88-34.55.wav,2.67,2021-04-08 14:20:25+00:00,25821,2,False,0:00:25.340000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_311.99-312.54.wav,0.55,2021-04-08 14:21:44+00:00,78462,4,False,0:00:21.650000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_319.1-320.11.wav,1.01,2021-04-08 14:22:10+00:00,25680,3,False,0:00:23.030000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_323.05-324.02.wav,0.97,2021-04-08 14:23:03+00:00,52363,6,False,0:00:22.910000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_325.44-327.91.wav,2.47,2021-04-08 14:23:15+00:00,11391,2,False,0:00:12.387724
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_328.59-330.14.wav,1.55,2021-04-08 14:23:19+00:00,3711,1,False,0:00:04.523019
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_331.08-332.78.wav,1.7,2021-04-08 14:23:31+00:00,11964,2,False,0:00:12.910878
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_334.0-335.14.wav,1.14,2021-04-08 14:23:44+00:00,12540,3,False,0:00:12.911968
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_335.66-336.86.wav,1.2,2021-04-08 14:24:20+00:00,34673,3,False,0:00:23.600000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_337.68-339.29.wav,1.61,2021-04-08 14:24:27+00:00,6607,2,False,0:00:07.137575
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_345.45-346.58.wav,1.13,2021-04-08 14:24:44+00:00,17325,4,False,0:00:17.893282
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_348.98-350.74.wav,1.76,2021-04-08 14:24:53+00:00,8281,2,False,0:00:08.644393
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_353.12-354.01.wav,0.89,2021-04-08 14:25:13+00:00,19094,4,False,0:00:20.132794
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_356.34-356.99.wav,0.65,2021-04-08 14:25:28+00:00,14763,3,False,0:00:15.297308
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_359.38-360.29.wav,0.91,2021-04-08 14:26:12+00:00,44054,4,False,0:00:22.730000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_36.07-37.84.wav,1.77,2021-04-08 14:26:17+00:00,3965,1,False,0:00:04.451937
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_360.66-362.251.wav,1.59,2021-04-08 14:26:29+00:00,11703,2,False,0:00:12.601882
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_363.912-365.242.wav,1.33,2021-04-08 14:26:37+00:00,7212,2,False,0:00:08.352165
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_4.71-6.14.wav,1.43,2021-04-08 14:26:41+00:00,3744,1,False,0:00:04.544137
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_40.76-41.51.wav,0.75,2021-04-08 14:26:57+00:00,15712,3,False,0:00:16.827023
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_52.02-53.8.wav,1.78,2021-04-08 14:27:07+00:00,9440,2,False,0:00:10.774988
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_55.39-56.52.wav,1.13,2021-04-08 14:27:48+00:00,40116,4,False,0:00:23.390000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_57.51-58.83.wav,1.32,2021-04-08 14:27:56+00:00,7789,2,False,0:00:08.537678
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_59.96-63.54.wav,3.58,2021-04-08 14:28:06+00:00,9393,1,False,0:00:10.420530
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_64.69-67.88.wav,3.19,2021-04-08 14:28:12+00:00,5739,1,False,0:00:06.824632
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_7.41-8.96.wav,1.55,2021-04-08 14:28:58+00:00,44729,2,False,0:00:23.100000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_71.76-73.38.wav,1.62,2021-04-08 14:30:37+00:00,6761,2,False,0:00:23.240000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_73.89-75.59.wav,1.7,2021-04-08 14:31:05+00:00,20994,3,False,0:00:21.806192
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_76.8-80.37.wav,3.57,2021-04-08 14:31:19+00:00,13310,2,False,0:00:14.688935
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_82.55-83.15.wav,0.6,2021-04-08 14:31:31+00:00,11605,4,False,0:00:12.768089
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_92.37-93.27.wav,0.9,2021-04-08 14:31:41+00:00,9653,2,False,0:00:10.855453
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_95.42-96.58.wav,1.16,2021-04-08 14:31:45+00:00,3143,1,False,0:00:03.439573
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),6hw6_4eb_hq_98.46-99.41.wav,0.95,2021-04-08 14:31:51+00:00,5334,1,False,0:00:06.220919
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6rv9n1xxrdk_133.09-140.03.wav,6.94,2021-04-08 14:31:57+00:00,5348,1,False,0:00:06.023772
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6rv9n1xxrdk_141.43-166.54.wav,25.11,2021-04-08 14:32:07+00:00,10308,1,False,0:00:10.787061
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6rv9n1xxrdk_168.61-172.33.wav,3.72,2021-04-08 14:33:39+00:00,90785,2,False,0:00:27.440000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6rv9n1xxrdk_182.19-184.49.wav,2.3,2021-04-08 14:33:44+00:00,4667,1,False,0:00:05.185751
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6rv9n1xxrdk_194.72-200.0.wav,5.28,2021-04-08 14:34:18+00:00,33664,1,False,0:00:25.280000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6rv9n1xxrdk_207.79-212.17.wav,4.38,2021-04-08 14:34:24+00:00,5793,1,False,0:00:06.552767
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6rv9n1xxrdk_75.78-80.75.wav,4.97,2021-04-08 14:35:37+00:00,72238,1,False,0:00:24.970000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_1.24-3.77.wav,2.53,2021-04-08 14:36:22+00:00,44870,1,False,0:00:22.530000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_10.9-16.51.wav,5.61,2021-04-08 14:36:27+00:00,4926,1,False,0:00:05.845238
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_110.59-118.61.wav,8.02,2021-04-08 14:36:35+00:00,6919,1,False,0:00:08.208013
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_127.6-128.64.wav,1.04,2021-04-08 14:37:10+00:00,35058,2,False,0:00:22.080000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_137.78-138.95.wav,1.17,2021-04-08 14:37:20+00:00,9088,2,False,0:00:10.258339
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_140.18-141.43.wav,1.25,2021-04-08 14:37:52+00:00,32280,5,False,0:00:23.750000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_148.83-151.41.wav,2.58,2021-04-08 14:37:57+00:00,4574,1,False,0:00:05.007833
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_152.34-157.71.wav,5.37,2021-04-08 14:38:09+00:00,11279,2,False,0:00:11.746552
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_16.88-18.69.wav,1.81,2021-04-08 14:38:13+00:00,2857,1,False,0:00:04.042105
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_168.02-170.87.wav,2.85,2021-04-08 14:38:16+00:00,3537,1,False,0:00:03.941060
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_181.13-185.22.wav,4.09,2021-04-08 14:38:33+00:00,16249,3,False,0:00:16.587570
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_198.65-199.5.wav,0.85,2021-04-08 14:39:16+00:00,42864,3,False,0:00:22.550000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_21.01-22.24.wav,1.23,2021-04-08 14:39:21+00:00,4150,1,False,0:00:04.406010
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,sneezing,,,Discrete (single-label),6xcgbmyeluu_29.11-31.23.wav,2.12,2021-04-08 14:39:40+00:00,18625,2,False,0:00:19.553802
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_36.89-38.17.wav,1.28,2021-04-08 14:39:47+00:00,6142,2,False,0:00:07.144706
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_39.91-41.29.wav,1.38,2021-04-08 14:39:59+00:00,12036,2,False,0:00:12.695843
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_4.85-6.48.wav,1.63,2021-04-08 14:40:08+00:00,8724,2,False,0:00:09.960089
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_44.43-45.75.wav,1.32,2021-04-08 14:40:21+00:00,12470,3,False,0:00:12.925429
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_52.57-53.9.wav,1.33,2021-04-08 14:40:45+00:00,22875,3,False,0:00:23.275068
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_55.98-57.01.wav,1.03,2021-04-08 14:40:59+00:00,13908,2,False,0:00:14.664115
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_57.77-59.86.wav,2.09,2021-04-08 14:41:11+00:00,11237,2,False,0:00:12.320539
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),6xcgbmyeluu_7.89-9.39.wav,1.5,2021-04-08 14:41:27+00:00,15942,1,False,0:00:16.727575
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_102.95-104.31.wav,1.36,2021-04-08 14:41:50+00:00,22015,4,False,0:00:23.293955
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_104.86-106.86.wav,2.0,2021-04-08 14:41:54+00:00,3602,1,False,0:00:04.269461
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_108.22-109.17.wav,0.95,2021-04-08 14:41:57+00:00,2953,1,False,0:00:03.555609
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),73gtvpboplm_114.66-117.63.wav,2.97,2021-04-08 14:42:04+00:00,6304,1,False,0:00:07.273101
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_12.6-15.35.wav,2.75,2021-04-08 14:42:12+00:00,8109,2,False,0:00:08.839743
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_121.51-123.78.wav,2.27,2021-04-08 14:42:30+00:00,17053,3,False,0:00:17.369126
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_134.56-135.41.wav,0.85,2021-04-08 14:42:37+00:00,6438,2,False,0:00:07.223105
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_15.6-20.3.wav,4.7,2021-04-08 14:44:22+00:00,105024,3,False,0:00:34.100000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_20.72-24.42.wav,3.7,2021-04-08 14:44:27+00:00,4675,1,False,0:00:04.988088
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_33.57-34.83.wav,1.26,2021-04-08 14:45:28+00:00,60011,2,False,0:00:22.520000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_37.35-38.57.wav,1.22,2021-04-08 14:45:38+00:00,9152,2,False,0:00:10.097660
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_39.37-40.3.wav,0.93,2021-04-08 14:45:53+00:00,14836,3,False,0:00:15.368568
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_41.09-41.67.wav,0.58,2021-04-08 14:46:13+00:00,19215,3,False,0:00:20.029765
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_42.5-43.09.wav,0.59,2021-04-08 14:46:16+00:00,3523,1,False,0:00:03.914868
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_49.17-50.1.wav,0.93,2021-04-08 14:46:20+00:00,2812,1,False,0:00:03.076346
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_50.53-51.84.wav,1.31,2021-04-08 14:46:24+00:00,3909,1,False,0:00:04.364683
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_52.53-54.16.wav,1.63,2021-04-08 14:46:29+00:00,4858,1,False,0:00:05.603780
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_54.94-55.93.wav,0.99,2021-04-08 14:46:46+00:00,16004,3,False,0:00:17.059069
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),73gtvpboplm_57.04-59.38.wav,2.34,2021-04-08 14:46:53+00:00,7395,2,False,0:00:07.929608
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_76.86-80.89.wav,4.03,2021-04-08 14:47:26+00:00,32228,3,False,0:00:32.090000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_81.48-82.93.wav,1.45,2021-04-08 14:47:40+00:00,13679,2,False,0:00:14.726303
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_84.06-85.27.wav,1.21,2021-04-08 14:47:57+00:00,16154,3,False,0:00:17.385504
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),73gtvpboplm_86.51-87.34.wav,0.83,2021-04-08 14:48:10+00:00,12317,2,False,0:00:13.145018
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_9.73-11.44.wav,1.71,2021-04-08 14:48:15+00:00,4697,1,False,0:00:05.290638
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_96.81-97.93.wav,1.12,2021-04-08 14:49:51+00:00,95583,2,False,0:00:22.240000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),73gtvpboplm_99.68-101.07.wav,1.39,2021-04-08 14:51:08+00:00,76932,1,False,0:00:21.390000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_100.14-100.88.wav,0.74,2021-04-08 14:53:15+00:00,126866,2,True,0:00:21.480000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_108.23-109.43.wav,1.2,2021-04-08 14:53:18+00:00,2191,1,True,0:00:02.533858
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_109.98-112.99.wav,3.01,2021-04-08 14:53:24+00:00,5285,1,True,0:00:06.197706
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_11.97-13.5.wav,1.53,2021-04-08 14:53:32+00:00,8173,2,False,0:00:08.749145
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_113.47-116.56.wav,3.09,2021-04-08 14:53:36+00:00,3415,1,False,0:00:04.621929
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_117.04-117.8.wav,0.76,2021-04-08 14:53:41+00:00,4078,1,False,0:00:05.020278
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_124.21-125.8.wav,1.59,2021-04-08 14:53:45+00:00,3881,1,False,0:00:04.264208
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_127.5-128.12.wav,0.62,2021-04-08 14:53:50+00:00,4957,1,True,0:00:05.553552
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_130.18-131.44.wav,1.26,2021-04-08 14:53:53+00:00,2287,1,True,0:00:03.109021
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_139.41-140.45.wav,1.04,2021-04-08 14:54:02+00:00,9459,3,True,0:00:10.013708
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_142.1-142.76.wav,0.66,2021-04-08 14:54:05+00:00,1774,1,True,0:00:02.262153
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_15.64-17.21.wav,1.57,2021-04-08 14:54:09+00:00,4292,1,False,0:00:04.878756
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_153.97-154.84.wav,0.87,2021-04-08 14:54:13+00:00,2837,1,True,0:00:03.102467
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,other sounds,,,Discrete (single-label),77b5f4pacrk_161.67-164.81.wav,3.14,2021-04-08 14:54:23+00:00,9623,1,False,0:00:10.182629
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_165.31-165.98.wav,0.67,2021-04-08 14:54:28+00:00,5414,2,False,0:00:05.984922
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_171.29-172.72.wav,1.43,2021-04-08 14:55:32+00:00,62783,2,False,0:00:22.860000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_174.26-175.25.wav,0.99,2021-04-08 14:55:56+00:00,23244,4,True,0:00:22.970000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_177.04-177.81.wav,0.77,2021-04-08 14:55:58+00:00,2428,1,True,0:00:02.764637
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_18.83-20.2.wav,1.37,2021-04-08 14:56:04+00:00,5204,1,False,0:00:06.346480
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_26.24-27.89.wav,1.65,2021-04-08 14:56:07+00:00,2543,1,True,0:00:03.228282
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_29.33-30.88.wav,1.55,2021-04-08 14:56:35+00:00,27954,3,False,0:00:24.650000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_3.11-4.14.wav,1.03,2021-04-08 14:56:50+00:00,14110,3,True,0:00:15.091865
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_33.05-33.98.wav,0.93,2021-04-08 14:57:21+00:00,30779,4,False,0:00:22.790000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_38.38-39.78.wav,1.4,2021-04-08 14:57:51+00:00,29653,4,False,0:00:24.200000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_42.07-43.16.wav,1.09,2021-04-08 14:58:04+00:00,12811,2,True,0:00:13.577658
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_5.35-6.79.wav,1.44,2021-04-08 14:58:51+00:00,46800,1,False,0:00:21.440000
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_51.99-52.51.wav,0.52,2021-04-08 14:59:06+00:00,14504,2,True,0:00:15.724962
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_53.18-54.56.wav,1.38,2021-04-08 14:59:09+00:00,2129,1,True,0:00:03.150130
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_58.58-60.11.wav,1.53,2021-04-08 14:59:13+00:00,3797,1,False,0:00:04.238107
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,coughing,,,Discrete (single-label),77b5f4pacrk_65.38-69.0.wav,3.62,2021-04-08 14:59:18+00:00,5149,1,False,0:00:05.874844
Rater009,11,cough-and-sneeze,1,674,cough_sneeze,,,,Discrete (single-label),77b5f4pacrk_72.32-74.38.wav,2.06,2021-04-08 14:59:28+00:00,9456,2,True,0:00:09.736267
